,Date,value,Open,High,Low,Close,Adj Close,Volume
62,2015-03-05,4.0,2098.540039,2104.25,2095.219971,2101.040039,2101.040039,3103030000
63,2015-03-06,4.0,2100.909912,2100.909912,2067.27002,2071.26001,2071.26001,3853570000
64,2015-03-10,4.0,2076.139893,2076.139893,2044.160034,2044.160034,2044.160034,3668900000
65,2015-03-11,4.0,2044.689941,2050.080078,2039.689941,2040.2399899999998,2040.2399899999998,3406570000
66,2015-03-12,4.0,2041.0999760000002,2066.409912,2041.0999760000002,2065.949951,2065.949951,3405860000
67,2015-03-13,4.0,2064.560059,2064.560059,2041.1700440000002,2053.399902,2053.399902,3498560000
68,2015-03-16,4.0,2055.350098,2081.409912,2055.350098,2081.189941,2081.189941,3295600000
69,2015-03-17,4.0,2080.590088,2080.590088,2065.080078,2074.280029,2074.280029,3221840000
70,2015-03-18,4.0,2072.840088,2106.850098,2061.22998,2099.5,2099.5,4128210000
71,2015-03-20,4.0,2090.320068,2113.919922,2090.320068,2108.100098,2108.100098,5554120000
72,2015-03-23,4.0,2107.98999,2114.860107,2104.419922,2104.419922,2104.419922,3267960000
73,2015-03-24,4.0,2103.939941,2107.6298829999996,2091.5,2091.5,2091.5,3189820000
74,2015-03-25,4.0,2093.100098,2097.429932,2061.050049,2061.050049,2061.050049,3521140000
75,2015-03-26,4.0,2059.939941,2067.149902,2045.5,2056.149902,2056.149902,3510670000
76,2015-03-27,4.0,2055.780029,2062.830078,2052.959961,2061.02002,2061.02002,3008550000
77,2015-04-07,4.0,2080.790039,2089.810059,2076.100098,2076.330078,2076.330078,3065510000
78,2015-04-09,4.0,2081.290039,2093.310059,2074.290039,2091.179932,2091.179932,3172360000
79,2015-04-13,4.0,2102.030029,2107.649902,2092.330078,2092.429932,2092.429932,2908420000
80,2015-04-14,4.0,2092.280029,2098.6201170000004,2083.23999,2095.840088,2095.840088,3301270000
81,2015-04-15,4.0,2097.820068,2111.909912,2097.820068,2106.6298829999996,2106.6298829999996,4013760000
82,2015-04-16,4.0,2105.959961,2111.300049,2100.02002,2104.98999,2104.98999,3434120000
83,2015-04-17,4.0,2102.580078,2102.580078,2072.3701170000004,2081.179932,2081.179932,3627600000
84,2015-04-20,4.0,2084.110107,2103.939941,2084.110107,2100.399902,2100.399902,3000160000
85,2015-04-21,4.0,2102.820068,2109.639893,2094.3798829999996,2097.290039,2097.290039,3243410000
86,2015-04-22,4.0,2098.27002,2109.97998,2091.050049,2107.959961,2107.959961,3348480000
87,2015-04-23,4.0,2107.209961,2120.48999,2103.189941,2112.929932,2112.929932,3636670000
88,2015-04-24,4.0,2112.800049,2120.919922,2112.800049,2117.689941,2117.689941,3375780000
89,2015-04-27,4.0,2119.290039,2125.919922,2107.040039,2108.919922,2108.919922,3438750000
90,2015-04-28,4.0,2108.350098,2116.040039,2094.889893,2114.76001,2114.76001,3546270000
91,2015-04-30,4.0,2105.52002,2105.52002,2077.590088,2085.51001,2085.51001,4509680000
92,2015-05-01,4.0,2087.3798829999996,2108.409912,2087.3798829999996,2108.290039,2108.290039,3379390000
93,2015-05-04,4.0,2110.22998,2120.949951,2110.22998,2114.48999,2114.48999,3091580000
94,2015-05-05,4.0,2112.6298829999996,2115.23999,2088.459961,2089.459961,2089.459961,3793950000
95,2015-05-06,4.0,2091.26001,2098.419922,2067.929932,2080.149902,2080.149902,3792210000
96,2015-05-07,4.0,2079.959961,2092.899902,2074.98999,2088.0,2088.0,3676640000
97,2015-05-08,4.0,2092.1298829999996,2117.659912,2092.1298829999996,2116.100098,2116.100098,3399440000
98,2015-05-11,4.0,2115.560059,2117.689941,2104.580078,2105.330078,2105.330078,2992670000
99,2015-05-12,4.0,2102.8701170000004,2105.060059,2085.570068,2099.1201170000004,2099.1201170000004,3139520000
100,2015-05-13,4.0,2099.6201170000004,2110.189941,2096.040039,2098.47998,2098.47998,3374260000
101,2015-05-14,4.0,2100.429932,2121.449951,2100.429932,2121.100098,2121.100098,3225740000
102,2015-05-15,4.0,2122.070068,2123.889893,2116.810059,2122.72998,2122.72998,3092080000
103,2015-05-18,4.0,2121.300049,2131.780029,2120.01001,2129.199951,2129.199951,2888190000
104,2015-05-19,4.0,2129.449951,2133.02002,2124.5,2127.830078,2127.830078,3296030000
105,2015-05-20,4.0,2127.790039,2134.719971,2122.590088,2125.850098,2125.850098,3025880000
106,2015-05-21,4.0,2125.550049,2134.280029,2122.949951,2130.820068,2130.820068,3070460000
107,2015-05-22,4.0,2130.360107,2132.149902,2126.060059,2126.060059,2126.060059,2571860000
108,2015-05-26,4.0,2125.340088,2125.340088,2099.179932,2104.199951,2104.199951,3342130000
109,2015-05-27,4.0,2105.1298829999996,2126.219971,2105.1298829999996,2123.47998,2123.47998,3127960000
110,2015-05-28,4.0,2122.27002,2122.27002,2112.860107,2120.790039,2120.790039,2980350000
111,2015-05-29,4.0,2120.659912,2120.659912,2104.889893,2107.389893,2107.389893,3927390000
112,2015-06-01,4.0,2108.639893,2119.149902,2102.540039,2111.72998,2111.72998,3011710000
113,2015-06-02,4.0,2110.409912,2117.590088,2099.139893,2109.600098,2109.600098,3049350000
114,2015-06-03,4.0,2110.639893,2121.919922,2109.610107,2114.070068,2114.070068,3099980000
115,2015-06-04,4.0,2112.350098,2112.889893,2093.22998,2095.840088,2095.840088,3200050000
116,2015-06-05,4.0,2095.090088,2100.98999,2085.669922,2092.830078,2092.830078,3243690000
117,2015-06-08,4.0,2092.340088,2093.01001,2079.110107,2079.280029,2079.280029,2917150000
118,2015-06-09,4.0,2079.070068,2085.6201170000004,2072.139893,2080.149902,2080.149902,3034580000
119,2015-06-10,4.0,2081.1201170000004,2108.5,2081.1201170000004,2105.199951,2105.199951,3414320000
120,2015-06-11,4.0,2106.23999,2115.02002,2106.23999,2108.860107,2108.860107,3128600000
121,2015-06-12,4.0,2107.429932,2107.429932,2091.330078,2094.110107,2094.110107,2719400000
122,2015-06-15,4.0,2091.340088,2091.340088,2072.48999,2084.429932,2084.429932,3061570000
123,2015-06-16,4.0,2084.26001,2097.399902,2082.100098,2096.290039,2096.290039,2919900000
124,2015-06-17,4.0,2097.399902,2106.790039,2088.860107,2100.439941,2100.439941,3222240000
125,2015-06-18,4.0,2101.580078,2126.649902,2101.580078,2121.23999,2121.23999,3520360000
126,2015-06-19,4.0,2121.060059,2121.639893,2109.449951,2109.98999,2109.98999,4449810000
127,2015-06-22,4.0,2112.5,2129.8701170000004,2112.5,2122.850098,2122.850098,3030020000
128,2015-06-23,4.0,2123.159912,2128.030029,2119.889893,2124.199951,2124.199951,3091190000
129,2015-06-24,4.0,2123.649902,2125.100098,2108.580078,2108.580078,2108.580078,3102480000
130,2015-06-25,4.0,2109.959961,2116.040039,2101.780029,2102.310059,2102.310059,3214610000
131,2015-06-26,4.0,2102.6201170000004,2108.919922,2095.3798829999996,2101.48999,2101.48999,5025470000
132,2015-06-29,4.0,2098.6298829999996,2098.6298829999996,2056.639893,2057.639893,2057.639893,3678960000
133,2015-06-30,4.0,2061.189941,2074.280029,2056.320068,2063.110107,2063.110107,4078540000
134,2015-07-01,4.0,2067.0,2082.780029,2067.0,2077.419922,2077.419922,3727260000
135,2015-07-02,4.0,2078.030029,2085.060059,2071.02002,2076.780029,2076.780029,2996540000
136,2015-07-06,4.0,2073.949951,2078.610107,2058.399902,2068.76001,2068.76001,3486360000
137,2015-07-07,4.0,2069.52002,2083.73999,2044.02002,2081.340088,2081.340088,4458660000
138,2015-07-08,4.0,2077.659912,2077.659912,2044.660034,2046.680054,2046.680054,3608780000
139,2015-07-09,4.0,2049.72998,2074.280029,2049.72998,2051.310059,2051.310059,3446810000
140,2015-07-10,4.0,2052.73999,2081.310059,2052.73999,2076.6201170000004,2076.6201170000004,3065070000
141,2015-07-13,4.0,2080.030029,2100.669922,2080.030029,2099.600098,2099.600098,3096730000
142,2015-07-14,4.0,2099.719971,2111.97998,2098.179932,2108.949951,2108.949951,3002120000
143,2015-07-15,4.0,2109.01001,2114.139893,2102.48999,2107.399902,2107.399902,3261810000
144,2015-07-16,4.0,2110.550049,2124.419922,2110.550049,2124.290039,2124.290039,3227080000
145,2015-07-17,4.0,2126.800049,2128.909912,2119.8798829999996,2126.639893,2126.639893,3362750000
146,2015-07-20,4.0,2126.850098,2132.820068,2123.659912,2128.280029,2128.280029,3245870000
147,2015-07-21,4.0,2127.550049,2128.48999,2115.399902,2119.209961,2119.209961,3343690000
148,2015-07-22,4.0,2118.209961,2118.51001,2110.0,2114.149902,2114.149902,3694070000
149,2015-07-23,4.0,2114.159912,2116.8701170000004,2098.6298829999996,2102.149902,2102.149902,3772810000
150,2015-07-24,4.0,2102.23999,2106.01001,2077.090088,2079.649902,2079.649902,3870040000
151,2015-07-27,4.0,2078.189941,2078.189941,2063.52002,2067.639893,2067.639893,3836750000
152,2015-07-28,4.0,2070.75,2095.600098,2069.090088,2093.25,2093.25,4117740000
153,2015-07-29,4.0,2094.699951,2110.600098,2094.080078,2108.570068,2108.570068,4038900000
154,2015-07-30,4.0,2106.780029,2110.47998,2094.969971,2108.6298829999996,2108.6298829999996,3579410000
155,2015-07-31,4.0,2111.600098,2114.23999,2102.070068,2103.840088,2103.840088,3681340000
156,2015-08-03,4.0,2104.48999,2105.699951,2087.310059,2098.040039,2098.040039,3476770000
157,2015-08-04,4.0,2097.679932,2102.51001,2088.600098,2093.320068,2093.320068,3546710000
158,2015-08-05,4.0,2095.27002,2112.659912,2095.27002,2099.840088,2099.840088,3968680000
159,2015-08-06,4.0,2100.75,2103.320068,2075.530029,2083.560059,2083.560059,4246570000
160,2015-08-07,4.0,2082.610107,2082.610107,2067.909912,2077.570068,2077.570068,3602320000
161,2015-08-10,4.0,2080.97998,2105.350098,2080.97998,2104.179932,2104.179932,3514460000
162,2015-08-11,4.0,2102.659912,2102.659912,2076.48999,2084.070068,2084.070068,3708880000
163,2015-08-12,4.0,2081.100098,2089.060059,2052.090088,2086.050049,2086.050049,4269130000
164,2015-08-13,4.0,2086.189941,2092.929932,2078.26001,2083.389893,2083.389893,3221300000
165,2015-08-14,4.0,2083.149902,2092.449951,2080.610107,2091.540039,2091.540039,2795590000
166,2015-08-17,4.0,2089.699951,2102.8701170000004,2079.300049,2102.439941,2102.439941,2867690000
167,2015-08-18,4.0,2101.98999,2103.469971,2094.139893,2096.919922,2096.919922,2949990000
168,2015-08-19,4.0,2095.689941,2096.169922,2070.530029,2079.610107,2079.610107,3512920000
169,2015-08-20,4.0,2076.610107,2076.610107,2035.72998,2035.72998,2035.72998,3922470000
170,2015-08-21,4.0,2034.0799559999998,2034.0799559999998,1970.890015,1970.890015,1970.890015,5018240000
171,2015-08-24,4.0,1965.1500239999998,1965.1500239999998,1867.0100100000002,1893.209961,1893.209961,6612690000
172,2015-08-25,4.0,1898.0799559999998,1948.040039,1867.0799559999998,1867.609985,1867.609985,5183560000
173,2015-08-26,4.0,1872.75,1943.089966,1872.75,1940.5100100000002,1940.5100100000002,5338250000
174,2015-08-27,4.0,1942.77002,1989.5999760000002,1942.77002,1987.660034,1987.660034,5006390000
175,2015-08-28,4.0,1986.060059,1993.47998,1975.189941,1988.869995,1988.869995,3949080000
176,2015-08-31,4.0,1986.72998,1986.72998,1965.97998,1972.180054,1972.180054,3915100000
177,2015-09-01,4.0,1970.089966,1970.089966,1903.069946,1913.8499760000002,1913.8499760000002,4371850000
178,2015-09-02,4.0,1916.52002,1948.910034,1916.52002,1948.859985,1948.859985,3742620000
179,2015-09-03,4.0,1950.790039,1975.0100100000002,1944.719971,1951.130005,1951.130005,3520700000
180,2015-09-04,4.0,1947.7600100000002,1947.7600100000002,1911.209961,1921.219971,1921.219971,3167090000
181,2015-09-08,4.0,1927.300049,1970.4200440000002,1927.300049,1969.410034,1969.410034,3548650000
182,2015-09-09,4.0,1971.449951,1988.630005,1937.880005,1942.040039,1942.040039,3652120000
183,2015-09-10,4.0,1941.589966,1965.290039,1937.189941,1952.290039,1952.290039,3626320000
184,2015-09-11,4.0,1951.449951,1961.050049,1939.189941,1961.050049,1961.050049,3218590000
185,2015-09-14,4.0,1963.060059,1963.060059,1948.27002,1953.030029,1953.030029,3000200000
186,2015-09-15,4.0,1955.0999760000002,1983.189941,1954.300049,1978.089966,1978.089966,3239860000
187,2015-09-16,4.0,1978.02002,1997.2600100000002,1977.930054,1995.310059,1995.310059,3630680000
188,2015-09-17,4.0,1995.3299559999998,2020.859985,1986.72998,1990.199951,1990.199951,4183790000
189,2015-09-18,4.0,1989.660034,1989.660034,1953.449951,1958.030029,1958.030029,6021240000
190,2015-09-21,4.0,1960.839966,1979.640015,1955.800049,1966.969971,1966.969971,3269350000
191,2015-09-22,4.0,1961.390015,1961.390015,1929.219971,1942.7399899999998,1942.7399899999998,3808260000
192,2015-09-23,4.0,1943.2399899999998,1949.52002,1932.569946,1938.7600100000002,1938.7600100000002,3190530000
193,2015-09-24,4.0,1934.810059,1937.1700440000002,1908.9200440000002,1932.2399899999998,1932.2399899999998,4091530000
194,2015-09-25,4.0,1935.930054,1952.890015,1921.5,1931.339966,1931.339966,3721870000
195,2015-09-28,4.0,1929.180054,1929.180054,1879.209961,1881.77002,1881.77002,4326660000
196,2015-09-29,4.0,1881.9000239999998,1899.47998,1871.910034,1884.089966,1884.089966,4132390000
197,2015-09-30,4.0,1887.140015,1920.530029,1887.140015,1920.030029,1920.030029,4525070000
198,2015-10-01,4.0,1919.6500239999998,1927.209961,1900.699951,1923.819946,1923.819946,3983600000
199,2015-10-02,4.0,1921.77002,1951.359985,1893.699951,1951.359985,1951.359985,4378570000
200,2015-10-05,4.0,1954.3299559999998,1989.1700440000002,1954.3299559999998,1987.050049,1987.050049,4334490000
201,2015-10-06,4.0,1986.630005,1991.619995,1971.9899899999998,1979.9200440000002,1979.9200440000002,4202400000
202,2015-10-07,4.0,1982.339966,1999.310059,1976.439941,1995.8299559999998,1995.8299559999998,4666470000
203,2015-10-08,4.0,1994.0100100000002,2016.5,1987.530029,2013.430054,2013.430054,3939140000
204,2015-10-09,4.0,2013.72998,2020.130005,2007.609985,2014.890015,2014.890015,3706900000
205,2015-10-13,4.0,2015.0,2022.339966,2001.780029,2003.689941,2003.689941,3401920000
206,2015-10-15,4.0,1996.469971,2024.1500239999998,1996.469971,2023.859985,2023.859985,3746290000
207,2015-10-16,4.0,2024.369995,2033.540039,2020.459961,2033.109985,2033.109985,3595430000
208,2015-10-20,4.0,2033.130005,2039.119995,2026.609985,2030.77002,2030.77002,3331500000
209,2015-10-22,4.0,2021.880005,2055.199951,2021.880005,2052.51001,2052.51001,4430850000
210,2015-10-23,4.0,2058.189941,2079.73999,2058.189941,2075.149902,2075.149902,4108460000
211,2015-10-26,4.0,2075.080078,2075.139893,2066.530029,2071.179932,2071.179932,3385800000
212,2015-10-27,4.0,2068.75,2070.3701170000004,2058.840088,2065.889893,2065.889893,4216880000
213,2015-10-29,4.0,2088.350098,2092.52002,2082.6298829999996,2089.409912,2089.409912,4008940000
214,2015-10-30,4.0,2090.0,2094.320068,2079.340088,2079.360107,2079.360107,4256200000
215,2015-11-03,4.0,2102.6298829999996,2116.47998,2097.51001,2109.790039,2109.790039,4272060000
216,2015-11-05,4.0,2101.679932,2108.780029,2090.409912,2099.929932,2099.929932,4051890000
217,2015-11-06,4.0,2098.600098,2101.909912,2083.73999,2099.199951,2099.199951,4369020000
218,2015-11-10,4.0,2077.189941,2083.669922,2069.909912,2081.719971,2081.719971,3821440000
219,2015-11-11,4.0,2083.409912,2086.939941,2074.850098,2075.0,2075.0,3692410000
220,2015-11-12,4.0,2072.290039,2072.290039,2045.660034,2045.969971,2045.969971,4016370000
221,2015-11-16,4.0,2022.0799559999998,2053.219971,2019.390015,2053.189941,2053.189941,3741240000
222,2015-11-17,4.0,2053.669922,2066.689941,2045.9000239999998,2050.439941,2050.439941,4427350000
223,2015-11-20,4.0,2082.820068,2097.060059,2082.820068,2089.169922,2089.169922,3929600000
224,2015-11-24,4.0,2084.419922,2094.1201170000004,2070.290039,2089.139893,2089.139893,3884930000
225,2015-12-01,4.0,2082.929932,2103.3701170000004,2082.929932,2102.6298829999996,2102.6298829999996,3712120000
226,2015-12-02,4.0,2101.709961,2104.27002,2077.110107,2079.51001,2079.51001,3950640000
227,2015-12-03,4.0,2080.709961,2085.0,2042.3499760000002,2049.6201170000004,2049.6201170000004,4306490000
228,2015-12-09,4.0,2061.169922,2080.330078,2036.530029,2047.619995,2047.619995,4385250000
229,2015-12-10,4.0,2047.930054,2067.649902,2045.6700440000002,2052.22998,2052.22998,3715150000
230,2015-12-11,4.0,2047.27002,2047.27002,2008.800049,2012.369995,2012.369995,4301060000
231,2015-12-15,4.0,2025.550049,2053.8701170000004,2025.550049,2043.410034,2043.410034,4353540000
232,2015-12-16,4.0,2046.5,2076.719971,2042.430054,2073.070068,2073.070068,4635450000
233,2015-12-17,4.0,2073.76001,2076.3701170000004,2041.660034,2041.890015,2041.890015,4327390000
234,2015-12-22,4.0,2023.1500239999998,2042.7399899999998,2020.4899899999998,2038.969971,2038.969971,3520860000
235,2015-12-23,4.0,2042.199951,2064.72998,2042.199951,2064.290039,2064.290039,3484090000
236,2015-12-29,4.0,2060.540039,2081.560059,2060.540039,2078.360107,2078.360107,2542000000
237,2016-03-23,4.0,2048.550049,2048.550049,2034.859985,2036.709961,2036.709961,3639510000
